t,stamp,gnss_x,gnss_y,gnss_yaw,lio_x,lio_y,lio_yaw,error_m,mean_error_m,yaw_error_rad,icp_used,icp_inliers,icp_rmse_m,icp_median_error_m,icp_iterations,icp_reason,scan_points,keyframes
16.219833,1778396587.241925,9.0768,-1.7366,-0.185995,9.1945,-1.9164,-0.188017,0.2149,0.0853,0.002022,True,3870,0.1518,0.1438,10,not_converged,4720,23
16.320045,1778396587.342137,9.1816,-1.7588,-0.185783,9.2953,-1.9339,-0.187671,0.2087,0.0861,0.001888,True,3845,0.1539,0.1473,4,converged,4690,23
16.420094,1778396587.442186,9.2884,-1.7811,-0.185228,9.4158,-1.9725,-0.18651,0.2299,0.087,0.001282,True,3873,0.1561,0.1498,5,converged,4724,24
16.52026,1778396587.542352,9.4006,-1.8034,-0.184653,9.5291,-1.9944,-0.186016,0.2302,0.0878,0.001363,True,3886,0.1508,0.1452,2,converged,4740,24
16.620414,1778396587.642506,9.5078,-1.8256,-0.184198,9.6412,-2.0178,-0.185601,0.234,0.0887,0.001403,True,3862,0.1541,0.1482,1,converged,4711,24
16.720463,1778396587.742555,9.6196,-1.8479,-0.184102,9.7605,-2.0414,-0.185274,0.2393,0.0896,0.001172,True,3827,0.156,0.1499,2,converged,4668,24
16.820641,1778396587.842733,9.7339,-1.8702,-0.183407,9.8565,-2.0637,-0.184623,0.229,0.0904,0.001217,True,3886,0.1607,0.1528,6,converged,4740,25
16.920779,1778396587.942871,9.8414,-1.8845,-0.183626,9.957,-2.0948,-0.183771,0.24,0.0913,0.000145,True,3864,0.1499,0.1448,3,converged,4715,25
17.020849,1778396588.042941,9.9529,-1.9036,-0.183091,10.0631,-2.1205,-0.183188,0.2433,0.0922,9.7e-05,True,3878,0.1556,0.1499,1,converged,4732,25
17.120924,1778396588.143016,10.0671,-1.9292,-0.182323,10.1876,-2.1064,-0.18311,0.2143,0.0929,0.000787,True,3841,0.151,0.1451,7,converged,4687,25
17.221056,1778396588.243148,10.1814,-1.9516,-0.181681,10.305,-2.1478,-0.18215,0.2319,0.0937,0.000469,True,3863,0.1521,0.1456,5,converged,4713,26
17.321095,1778396588.343187,10.2956,-1.9739,-0.181393,10.4084,-2.179,-0.181567,0.2341,0.0945,0.000174,True,3863,0.1501,0.1437,4,converged,4711,26
17.421258,1778396588.44335,10.4099,-1.9963,-0.18053,10.5191,-2.2075,-0.180759,0.2377,0.0953,0.000229,True,3784,0.1536,0.1478,1,converged,4616,26
17.521396,1778396588.543488,10.5242,-2.0188,-0.179984,10.6445,-2.2351,-0.180663,0.2475,0.0962,0.000679,True,3829,0.1554,0.1502,4,converged,4670,26
17.621468,1778396588.64356,10.6384,-2.0371,-0.179859,10.7571,-2.2532,-0.18044,0.2466,0.097,0.000581,True,3803,0.1519,0.1468,3,converged,4638,27
17.721667,1778396588.743759,10.7432,-2.0594,-0.179608,10.8635,-2.2834,-0.179862,0.2542,0.0979,0.000254,True,3751,0.1517,0.146,3,converged,4575,27
17.821804,1778396588.843896,10.8575,-2.0817,-0.179476,10.9796,-2.3062,-0.17993,0.2556,0.0988,0.000455,True,3795,0.1524,0.1469,2,converged,4630,27
17.921895,1778396588.943987,10.966,-2.0972,-0.179092,11.0928,-2.3301,-0.179591,0.2651,0.0997,0.000499,True,3768,0.152,0.1474,1,converged,4597,27
18.022013,1778396589.044105,11.0765,-2.1151,-0.179188,11.1994,-2.3608,-0.179415,0.2747,0.1007,0.000227,True,3758,0.1559,0.1511,3,converged,4584,28
18.122177,1778396589.144269,11.1813,-2.1373,-0.179339,11.3046,-2.3894,-0.179583,0.2806,0.1017,0.000244,True,3776,0.1532,0.1482,2,converged,4605,28
18.222269,1778396589.244361,11.286,-2.1596,-0.179817,11.4146,-2.3857,-0.180145,0.2601,0.1025,0.000327,True,3841,0.1472,0.1429,5,converged,4684,28
18.3224,1778396589.344492,11.3908,-2.1757,-0.179667,11.5136,-2.4185,-0.180025,0.2721,0.1035,0.000358,True,3745,0.1511,0.1476,4,converged,4568,28
18.422548,1778396589.44464,11.4955,-2.193,-0.18,11.6165,-2.4399,-0.180424,0.275,0.1044,0.000424,True,3770,0.1526,0.1477,1,converged,4598,28
18.522673,1778396589.544765,11.6003,-2.2094,-0.180576,11.7203,-2.4606,-0.180948,0.2784,0.1053,0.000372,True,3857,0.155,0.1494,1,converged,4704,29
18.622831,1778396589.644923,11.7051,-2.2264,-0.181057,11.8098,-2.4788,-0.181341,0.2733,0.1062,0.000284,True,3819,0.1501,0.1437,4,converged,4658,29
18.722968,1778396589.74506,11.8003,-2.2487,-0.181057,11.9047,-2.4995,-0.181516,0.2717,0.1071,0.000459,True,3836,0.1509,0.1444,1,converged,4679,29
18.823039,1778396589.845131,11.8955,-2.2598,-0.181681,12.0035,-2.5187,-0.18208,0.2805,0.108,0.0004,True,3829,0.1539,0.1478,1,converged,4670,29
18.923196,1778396589.945288,12.0003,-2.282,-0.182121,12.1,-2.5374,-0.182499,0.2742,0.1089,0.000378,True,3791,0.1538,0.1475,1,converged,4624,29
19.023328,1778396590.04542,12.0956,-2.3043,-0.1825,12.1965,-2.5546,-0.183142,0.2699,0.1097,0.000643,True,3843,0.1535,0.147,1,converged,4687,30
19.123409,1778396590.145501,12.1908,-2.3266,-0.182822,12.2922,-2.5738,-0.183511,0.2672,0.1106,0.000689,True,3764,0.1543,0.1488,1,converged,4591,30
19.223564,1778396590.245656,12.2956,-2.3488,-0.183407,12.3896,-2.5925,-0.184078,0.2611,0.1113,0.000671,True,3736,0.1528,0.1479,1,converged,4557,30
19.323693,1778396590.345785,12.3908,-2.3711,-0.18383,12.5063,-2.6018,-0.184776,0.258,0.1121,0.000946,True,3829,0.1537,0.1471,4,converged,4670,30
19.42378,1778396590.445872,12.486,-2.3934,-0.183982,12.587,-2.6124,-0.185261,0.2412,0.1128,0.001279,True,3800,0.1526,0.1466,6,converged,4637,30
19.523914,1778396590.546006,12.5813,-2.4045,-0.184576,12.6793,-2.6234,-0.185788,0.2398,0.1134,0.001212,True,3844,0.1555,0.1507,1,converged,4689,31
19.624041,1778396590.646133,12.6765,-2.4268,-0.185132,12.7743,-2.6366,-0.186288,0.2315,0.114,0.001155,True,3745,0.1544,0.1505,1,converged,4567,31
19.724127,1778396590.746219,12.7717,-2.449,-0.185169,12.8707,-2.6605,-0.186395,0.2335,0.1146,0.001226,True,3730,0.1547,0.1494,3,converged,4549,31
19.824211,1778396590.846303,12.8669,-2.4713,-0.185647,12.9624,-2.6915,-0.186167,0.24,0.1152,0.00052,True,3804,0.1616,0.1572,4,converged,4643,31
19.924407,1778396590.946499,12.9717,-2.4824,-0.185228,13.0605,-2.7205,-0.185916,0.254,0.1159,0.000688,True,3782,0.1605,0.156,2,converged,4614,31
20.024446,1778396591.046538,13.0669,-2.512,-0.185324,13.1642,-2.7498,-0.186044,0.2569,0.1166,0.00072,True,3773,0.1584,0.1547,3,converged,4601,32
20.124613,1778396591.146705,13.1622,-2.527,-0.185612,13.2591,-2.7738,-0.185977,0.2652,0.1174,0.000365,True,3814,0.1551,0.1503,2,converged,4655,32
20.224766,1778396591.246858,13.2575,-2.5457,-0.185546,13.3453,-2.7935,-0.186086,0.2629,0.1181,0.00054,True,3764,0.1551,0.1497,4,converged,4592,32
20.324809,1778396591.346901,13.3431,-2.5603,-0.185803,13.4462,-2.7966,-0.186841,0.2578,0.1188,0.001038,True,3739,0.156,0.1526,5,converged,4561,32
20.424978,1778396591.44707,13.4289,-2.5794,-0.185803,13.5358,-2.8431,-0.186274,0.2846,0.1196,0.00047,True,3782,0.1597,0.1545,7,converged,4615,32
20.525152,1778396591.547244,13.5173,-2.5937,-0.186256,13.6273,-2.856,-0.186459,0.2844,0.1204,0.000202,True,3755,0.1562,0.152,4,converged,4580,33
20.625265,1778396591.647357,13.6004,-2.6049,-0.185854,13.7181,-2.8758,-0.186255,0.2954,0.1212,0.000401,True,3707,0.1519,0.1471,1,converged,4523,33
20.725397,1778396591.747489,13.6956,-2.616,-0.186019,13.8081,-2.8977,-0.186294,0.3034,0.1221,0.000275,True,3751,0.1576,0.1528,1,converged,4583,33
20.825493,1778396591.847585,13.7813,-2.6383,-0.186283,13.8952,-2.914,-0.186573,0.2983,0.123,0.000291,True,3759,0.1546,0.1493,2,converged,4590,33
20.925611,1778396591.947703,13.8671,-2.6468,-0.186091,13.977,-2.913,-0.186896,0.288,0.1237,0.000804,True,3751,0.156,0.1515,6,converged,4584,33
21.025734,1778396592.047826,13.9528,-2.6605,-0.186091,14.0514,-2.9165,-0.186981,0.2743,0.1245,0.00089,True,3723,0.1579,0.1533,4,converged,4550,33
21.125855,1778396592.147947,14.0385,-2.6717,-0.186302,14.1185,-2.9225,-0.186964,0.2633,0.1251,0.000662,True,3744,0.1557,0.1504,4,converged,4574,34
21.225957,1778396592.248049,14.1242,-2.6828,-0.185726,14.2001,-2.9667,-0.18635,0.2938,0.1259,0.000624,True,3709,0.154,0.1502,7,converged,4523,34
21.326114,1778396592.348206,14.2005,-2.7051,-0.185454,14.2794,-2.9884,-0.18605,0.2941,0.1267,0.000596,True,3734,0.151,0.146,1,converged,4554,34
21.426254,1778396592.448346,14.2862,-2.7162,-0.18542,14.3593,-3.0088,-0.185954,0.3016,0.1275,0.000534,True,3777,0.1528,0.1469,1,converged,4607,34
21.526326,1778396592.548418,14.3624,-2.7385,-0.185435,14.4515,-3.0046,-0.186698,0.2807,0.1282,0.001263,True,3776,0.1546,0.1499,6,converged,4605,34
21.626438,1778396592.64853,14.4386,-2.7496,-0.18542,14.5407,-3.0204,-0.186533,0.2894,0.1289,0.001113,True,3779,0.1577,0.1534,2,converged,4609,34
21.72653,1778396592.748622,14.5148,-2.7719,-0.185337,14.6251,-3.0376,-0.186364,0.2877,0.1297,0.001026,True,3749,0.1542,0.1496,2,converged,4572,35
21.826562,1778396592.848654,14.5922,-2.783,-0.185407,14.7049,-3.0555,-0.186204,0.2949,0.1304,0.000797,True,3761,0.1513,0.1455,2,converged,4587,35
21.926738,1778396592.94883,14.6767,-2.8053,-0.185132,14.7858,-3.0722,-0.185982,0.2884,0.1311,0.000849,True,3792,0.1564,0.1526,1,converged,4628,35
22.026901,1778396593.048993,14.7625,-2.8164,-0.185142,14.8695,-3.0889,-0.186034,0.2928,0.1319,0.000892,True,3786,0.1544,0.1496,1,converged,4620,35
22.126991,1778396593.149083,14.8387,-2.8376,-0.185045,14.9522,-3.1118,-0.185697,0.2967,0.1326,0.000652,True,3789,0.1569,0.1532,2,converged,4622,35
22.227124,1778396593.249216,14.9339,-2.8498,-0.184837,15.0243,-3.1374,-0.185279,0.3015,0.1334,0.000442,True,3755,0.1587,0.1534,4,converged,4581,35
22.327296,1778396593.349388,15.0197,-2.8609,-0.184941,15.1032,-3.1542,-0.185347,0.305,0.1341,0.000407,True,3759,0.1577,0.1527,2,converged,4587,35
22.427403,1778396593.449495,15.1054,-2.8832,-0.184663,15.2214,-3.1536,-0.185671,0.2943,0.1349,0.001008,True,3759,0.1507,0.1467,9,converged,4585,35
22.527536,1778396593.549628,15.2006,-2.8943,-0.184081,15.3141,-3.1716,-0.185099,0.2996,0.1356,0.001018,True,3843,0.1518,0.1474,2,converged,4687,35
22.627643,1778396593.649735,15.2959,-2.9166,-0.184168,15.3952,-3.1967,-0.184996,0.2973,0.1363,0.000828,True,3800,0.1507,0.1464,4,converged,4635,35
22.727714,1778396593.749806,15.3816,-2.9277,-0.184649,15.4882,-3.2119,-0.185095,0.3036,0.137,0.000446,True,3785,0.1528,0.1476,2,converged,4616,35
22.82785,1778396593.849942,15.4768,-2.95,-0.184653,15.5797,-3.2288,-0.185099,0.2973,0.1377,0.000445,True,3770,0.1575,0.1513,1,converged,4598,35
22.928,1778396593.950092,15.5721,-2.9722,-0.184174,15.67,-3.2546,-0.184818,0.2989,0.1384,0.000644,True,3788,0.1515,0.1456,3,converged,4620,35
23.028072,1778396594.050164,15.6673,-2.9834,-0.184365,15.7568,-3.2852,-0.184513,0.3148,0.1392,0.000147,True,3770,0.1524,0.1471,3,converged,4598,35
23.128151,1778396594.150243,15.7532,-3.0056,-0.184557,15.8475,-3.3039,-0.184612,0.3129,0.1399,5.5e-05,True,3751,0.1538,0.1486,2,converged,4575,35
23.228345,1778396594.250437,15.8578,-3.0168,-0.184274,15.9421,-3.3227,-0.184395,0.3174,0.1407,0.000121,True,3778,0.154,0.1478,2,converged,4608,35
23.328374,1778396594.350466,15.9434,-3.039,-0.183982,16.039,-3.3593,-0.183977,0.3343,0.1415,5e-06,True,3765,0.1571,0.1527,4,converged,4592,35
23.428531,1778396594.450623,16.0387,-3.0613,-0.184168,16.1302,-3.3708,-0.183733,0.3227,0.1423,0.000434,True,3763,0.1526,0.1469,4,converged,4590,35
23.528676,1778396594.550768,16.134,-3.0835,-0.18379,16.2231,-3.3907,-0.183428,0.3199,0.1431,0.000362,True,3781,0.1569,0.1507,1,converged,4611,35
23.628758,1778396594.65085,16.2387,-3.0947,-0.183598,16.3407,-3.3888,-0.184264,0.3113,0.1438,0.000665,True,3773,0.1547,0.1482,8,converged,4602,35
23.728932,1778396594.751024,16.334,-3.1169,-0.183416,16.4388,-3.409,-0.183891,0.3103,0.1445,0.000474,True,3781,0.1561,0.1502,3,converged,4611,35
23.829005,1778396594.851097,16.4292,-3.1392,-0.183684,16.5382,-3.4289,-0.183924,0.3095,0.1452,0.00024,True,3763,0.1592,0.1518,2,converged,4590,35
23.929135,1778396594.951227,16.5339,-3.1615,-0.18343,16.6374,-3.4615,-0.183707,0.3173,0.1459,0.000276,True,3795,0.1555,0.1485,4,converged,4628,35
24.029306,1778396595.051398,16.6292,-3.1726,-0.183585,16.737,-3.48,-0.18386,0.3257,0.1466,0.000275,True,3699,0.1594,0.1548,2,converged,4512,35
24.129471,1778396595.151563,16.7245,-3.1949,-0.183392,16.8368,-3.5037,-0.183551,0.3286,0.1474,0.000159,True,3743,0.1608,0.153,1,converged,4565,35
24.229556,1778396595.251648,16.8292,-3.2171,-0.183119,16.9349,-3.5274,-0.183182,0.3277,0.1481,6.3e-05,True,3722,0.1597,0.1543,1,converged,4543,35
24.329724,1778396595.351816,16.9245,-3.2283,-0.183293,17.0323,-3.5502,-0.183252,0.3395,0.1489,4.1e-05,True,3822,0.1635,0.1564,1,converged,4661,35
24.429861,1778396595.451953,17.0293,-3.2416,-0.183329,17.1293,-3.5741,-0.183177,0.3472,0.1497,0.000152,True,3816,0.156,0.1497,1,converged,4654,35
24.529945,1778396595.552037,17.115,-3.2617,-0.183387,17.2162,-3.5985,-0.182912,0.3517,0.1505,0.000475,True,3730,0.1572,0.1508,3,converged,4549,35
24.6301,1778396595.652192,17.2102,-3.2728,-0.183098,17.3095,-3.6101,-0.182779,0.3516,0.1513,0.000319,True,3763,0.1583,0.1527,3,converged,4590,35
24.730282,1778396595.752374,17.296,-3.2951,-0.182978,17.4051,-3.6285,-0.182756,0.3509,0.1521,0.000222,True,3792,0.1582,0.1529,1,converged,4625,35
24.830357,1778396595.852449,17.3912,-3.3062,-0.183047,17.4979,-3.649,-0.182712,0.359,0.153,0.000334,True,3777,0.16,0.1532,1,converged,4607,35
24.930478,1778396595.95257,17.4769,-3.3285,-0.183119,17.591,-3.6669,-0.182745,0.3571,0.1538,0.000374,True,3750,0.1519,0.1472,1,converged,4574,35
25.030636,1778396596.052728,17.5627,-3.3396,-0.182971,17.6837,-3.6796,-0.182552,0.3609,0.1546,0.000418,True,3794,0.152,0.1473,2,converged,4627,35
25.13073,1778396596.152822,17.6389,-3.3507,-0.183023,17.7608,-3.7001,-0.182269,0.37,0.1555,0.000754,True,3808,0.1557,0.1496,4,converged,4644,35
25.230849,1778396596.252941,17.7246,-3.3651,-0.1822,17.8355,-3.7079,-0.181786,0.3603,0.1563,0.000414,True,3820,0.1532,0.1472,4,converged,4659,35
25.330969,1778396596.353061,17.7979,-3.3841,-0.181806,17.9155,-3.7212,-0.181333,0.357,0.1571,0.000473,True,3860,0.1593,0.1531,1,converged,4708,35
25.431102,1778396596.453194,17.8675,-3.3952,-0.181581,17.9776,-3.7396,-0.181041,0.3615,0.1579,0.00054,True,3796,0.1638,0.1591,4,converged,4630,35
25.531214,1778396596.553306,17.9437,-3.4064,-0.18133,18.0371,-3.7473,-0.180679,0.3535,0.1586,0.000651,True,3834,0.1535,0.149,4,converged,4676,35
25.63134,1778396596.653432,18.0167,-3.4175,-0.180815,18.1046,-3.7606,-0.180119,0.3542,0.1594,0.000696,True,3824,0.1607,0.1555,1,converged,4667,35
25.731434,1778396596.753526,18.0866,-3.4286,-0.179758,18.1724,-3.7751,-0.178982,0.3569,0.1602,0.000776,True,3857,0.1603,0.1551,1,converged,4704,35
25.831553,1778396596.853645,18.1724,-3.4398,-0.178735,18.2348,-3.7893,-0.178163,0.355,0.1609,0.000572,True,3864,0.1622,0.1558,2,converged,4717,35
25.931691,1778396596.953783,18.2486,-3.462,-0.178745,18.3255,-3.7957,-0.178514,0.3424,0.1616,0.000231,True,3803,0.1644,0.1584,8,converged,4641,35
26.031795,1778396597.053887,18.3248,-3.4732,-0.178134,18.4112,-3.8091,-0.177819,0.3469,0.1623,0.000315,True,3789,0.1627,0.1565,3,converged,4624,35
26.131891,1778396597.153983,18.401,-3.4954,-0.177558,18.4926,-3.8329,-0.176964,0.3497,0.163,0.000594,True,3756,0.1654,0.1597,3,converged,4585,35
26.232022,1778396597.254114,18.4867,-3.5066,-0.177022,18.5723,-3.8557,-0.176449,0.3594,0.1638,0.000574,True,3762,0.156,0.15,2,converged,4588,35
26.332113,1778396597.354205,18.5629,-3.5224,-0.176751,18.6587,-3.8751,-0.176195,0.3655,0.1646,0.000556,True,3773,0.1594,0.1547,2,converged,4601,35
26.432288,1778396597.45438,18.6487,-3.54,-0.176366,18.7436,-3.8929,-0.17578,0.3655,0.1653,0.000586,True,3804,0.1642,0.1589,1,converged,4641,35
26.532418,1778396597.55451,18.7344,-3.5511,-0.176355,18.8285,-3.9113,-0.175437,0.3723,0.1661,0.000918,True,3800,0.1658,0.1604,1,converged,4641,35
26.63249,1778396597.654582,18.8201,-3.5734,-0.175972,18.9134,-3.9295,-0.175025,0.3681,0.1668,0.000948,True,3759,0.1621,0.1558,1,converged,4586,35
26.732622,1778396597.754714,18.9154,-3.5845,-0.175737,18.9999,-3.9476,-0.174571,0.3728,0.1676,0.001166,True,3808,0.1666,0.1631,1,converged,4653,35
26.832762,1778396597.854854,19.0011,-3.6068,-0.175498,19.0861,-3.9646,-0.174391,0.3678,0.1684,0.001107,True,3820,0.1573,0.1532,1,converged,4659,35
26.932834,1778396597.954926,19.0963,-3.6179,-0.175114,19.1904,-3.9808,-0.174327,0.3749,0.1691,0.000787,True,3827,0.1619,0.157,5,converged,4667,35
27.032947,1778396598.055039,19.182,-3.6401,-0.175161,19.289,-3.9891,-0.174355,0.365,0.1698,0.000806,True,3806,0.1633,0.1581,3,converged,4642,35
27.133051,1778396598.155143,19.2772,-3.6513,-0.17497,19.3851,-4.0138,-0.174109,0.3782,0.1706,0.000861,True,3850,0.165,0.1586,3,converged,4695,35
27.233181,1778396598.255273,19.382,-3.6735,-0.174632,19.4825,-4.0376,-0.173721,0.3777,0.1714,0.00091,True,3798,0.1632,0.1579,2,converged,4632,35
27.333255,1778396598.355347,19.4772,-3.6958,-0.174778,19.5803,-4.0576,-0.173775,0.3762,0.1721,0.001003,True,3798,0.1602,0.1557,1,converged,4632,35
27.433395,1778396598.455487,19.5725,-3.713,-0.174926,19.6765,-4.0767,-0.173931,0.3783,0.1729,0.000995,True,3844,0.1567,0.1516,1,converged,4688,35
27.533482,1778396598.555574,19.6677,-3.7292,-0.174629,19.7733,-4.0991,-0.173631,0.3847,0.1736,0.000997,True,3822,0.1582,0.1535,1,converged,4661,35
27.633602,1778396598.655694,19.7724,-3.7515,-0.174778,19.872,-4.1208,-0.17359,0.3825,0.1744,0.001188,True,3818,0.158,0.1529,1,converged,4657,35
27.733701,1778396598.755793,19.8676,-3.769,-0.174339,19.9709,-4.1485,-0.173101,0.3932,0.1752,0.001237,True,3835,0.1569,0.1514,2,converged,4677,35
27.83383,1778396598.855922,19.9629,-3.7915,-0.174355,20.0745,-4.1704,-0.173004,0.3951,0.176,0.001351,True,3813,0.1539,0.1495,2,converged,4650,35
27.933973,1778396598.956065,20.0677,-3.8071,-0.174203,20.18,-4.1782,-0.173038,0.3877,0.1767,0.001165,True,3827,0.1539,0.1476,4,converged,4668,35
28.034057,1778396599.056149,20.1687,-3.8251,-0.173952,20.2851,-4.1954,-0.172698,0.3881,0.1775,0.001254,True,3853,0.1538,0.1487,1,converged,4699,35
28.134163,1778396599.156255,20.2736,-3.8405,-0.173783,20.3922,-4.2169,-0.172583,0.3946,0.1782,0.0012,True,3844,0.1552,0.1497,2,converged,4688,35
28.234334,1778396599.256426,20.3724,-3.8588,-0.173819,20.498,-4.2364,-0.172697,0.398,0.179,0.001123,True,3830,0.1562,0.1504,1,converged,4671,35
28.334469,1778396599.356561,20.4867,-3.8739,-0.17417,20.6049,-4.253,-0.172998,0.3971,0.1798,0.001171,True,3834,0.153,0.146,1,converged,4676,35
28.434556,1778396599.456648,20.5914,-3.8925,-0.173979,20.7086,-4.2777,-0.172752,0.4026,0.1806,0.001227,True,3836,0.1523,0.1471,2,converged,4679,35
28.534731,1778396599.556823,20.6962,-3.9073,-0.174556,20.8131,-4.2975,-0.172841,0.4073,0.1814,0.001715,True,3818,0.1559,0.1494,1,converged,4656,35
28.634817,1778396599.656909,20.8009,-3.9296,-0.174652,20.9175,-4.3204,-0.172912,0.4079,0.1822,0.001741,True,3833,0.1571,0.1511,1,converged,4675,35
28.734892,1778396599.756984,20.9123,-3.9407,-0.174586,21.024,-4.3412,-0.172836,0.4157,0.183,0.00175,True,3818,0.1559,0.1504,1,converged,4657,35
28.835046,1778396599.857138,21.0199,-3.963,-0.174463,21.1412,-4.3628,-0.172607,0.4178,0.1838,0.001856,True,3826,0.1514,0.1465,3,converged,4666,35
28.935202,1778396599.957294,21.1247,-3.9852,-0.174203,21.2533,-4.3863,-0.172413,0.4212,0.1846,0.00179,True,3809,0.1556,0.1488,1,converged,4646,35
29.035298,1778396600.05739,21.239,-4.0075,-0.174011,21.3608,-4.4002,-0.172366,0.4112,0.1854,0.001645,True,3781,0.1557,0.1512,3,converged,4611,35
29.135453,1778396600.157545,21.3438,-4.027,-0.173076,21.4704,-4.4251,-0.171544,0.4178,0.1862,0.001532,True,3818,0.1575,0.1521,2,converged,4657,35
29.2356,1778396600.257692,21.4558,-4.0409,-0.172956,21.5802,-4.4534,-0.171442,0.4308,0.187,0.001514,True,3805,0.1538,0.1498,2,converged,4643,35
29.335637,1778396600.357729,21.5606,-4.0632,-0.173222,21.6908,-4.4792,-0.17163,0.436,0.1879,0.001592,True,3823,0.1559,0.1495,1,converged,4664,35
29.435749,1778396600.457841,21.6675,-4.0854,-0.173415,21.7992,-4.5037,-0.171851,0.4386,0.1887,0.001564,True,3814,0.1579,0.1537,1,converged,4652,35
29.535939,1778396600.558031,21.7723,-4.0966,-0.173627,21.9051,-4.5106,-0.172436,0.4349,0.1895,0.001192,True,3891,0.1611,0.1555,5,converged,4745,35
29.636023,1778396600.658115,21.8865,-4.1188,-0.174071,22.0124,-4.5283,-0.172793,0.4284,0.1903,0.001278,True,3900,0.1609,0.1552,1,converged,4756,35
29.736137,1778396600.758229,21.9913,-4.1391,-0.174377,22.1179,-4.55,-0.173216,0.4299,0.1911,0.001162,True,3821,0.1566,0.1509,2,converged,4662,35
29.836275,1778396600.858367,22.104,-4.1522,-0.174954,22.2262,-4.5688,-0.173747,0.4342,0.192,0.001207,True,3848,0.1563,0.1512,1,converged,4693,35
29.936353,1778396600.958445,22.2102,-4.1745,-0.175626,22.3293,-4.5939,-0.174244,0.436,0.1928,0.001382,True,3884,0.1585,0.1529,2,converged,4742,35
30.036527,1778396601.058619,22.3232,-4.1856,-0.176408,22.4432,-4.6059,-0.175448,0.4371,0.1936,0.00096,True,3847,0.1601,0.1557,4,converged,4694,35
30.136693,1778396601.158785,22.4294,-4.2079,-0.177355,22.554,-4.6286,-0.176306,0.4388,0.1944,0.001049,True,3874,0.1655,0.1607,2,converged,4729,35
30.23674,1778396601.258832,22.534,-4.2301,-0.178122,22.6658,-4.6584,-0.176965,0.4481,0.1952,0.001158,True,3876,0.1541,0.1495,3,converged,4727,35
30.336908,1778396601.359,22.6483,-4.2524,-0.178891,22.7803,-4.6877,-0.177707,0.4548,0.1961,0.001184,True,3873,0.1556,0.1499,2,converged,4723,35
30.437055,1778396601.459147,22.7531,-4.2747,-0.179947,22.8901,-4.7199,-0.178646,0.4659,0.197,0.001301,True,3816,0.1561,0.1516,2,converged,4654,35
30.537153,1778396601.559245,22.8674,-4.2969,-0.181571,23.0022,-4.7431,-0.179923,0.4661,0.1978,0.001648,True,3832,0.156,0.151,2,converged,4674,35
30.637282,1778396601.659374,22.9721,-4.3185,-0.182154,23.0828,-4.7792,-0.180104,0.4738,0.1987,0.00205,True,3843,0.1528,0.1458,8,converged,4687,35
30.73745,1778396601.759542,23.0864,-4.3303,-0.183498,23.1995,-4.7914,-0.181752,0.4747,0.1996,0.001746,True,3900,0.1553,0.1496,6,converged,4756,35
30.837491,1778396601.859583,23.1911,-4.3526,-0.184649,23.3052,-4.8114,-0.182656,0.4728,0.2005,0.001993,True,3847,0.1547,0.1491,1,converged,4694,35
30.937605,1778396601.959697,23.3054,-4.3749,-0.185129,23.4121,-4.8315,-0.183153,0.4689,0.2014,0.001977,True,3845,0.1556,0.1493,1,converged,4689,35
31.037731,1778396602.059823,23.4101,-4.3971,-0.185802,23.5197,-4.8635,-0.183657,0.4791,0.2023,0.002145,True,3905,0.157,0.151,3,converged,4763,35
31.137804,1778396602.159896,23.5148,-4.4304,-0.186665,23.6352,-4.8755,-0.184585,0.4611,0.2031,0.00208,True,3892,0.1524,0.1464,4,converged,4747,35
31.237925,1778396602.260017,23.6291,-4.4528,-0.187146,23.7477,-4.8964,-0.185044,0.4592,0.2039,0.002102,True,3906,0.1565,0.1517,1,converged,4764,35
31.338038,1778396602.36013,23.7339,-4.4641,-0.187529,23.8594,-4.9182,-0.185344,0.4711,0.2048,0.002185,True,3897,0.1539,0.148,1,converged,4753,35
